names	x.pos	y.pos	color	alias	FC	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	NAC6_ORE1	HAT2	SPCH	DOF5_4	NAC102	ATHB_53	HEC1
AT5G05860	-667.768676757813	-1407.34704589844	#FF0033	UGT76C2	-2.15	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1
AT5G06280	1104.19864701759	-686.166198730469	#FF0033		1.26	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0
AT5G06760	-1133.81481933594	571.337913040999	#FF0033	AtLEA4-5	3.21	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0
AT5G06980	678.274698688885	379.882904052734	#FF0033	LNK4	-1.51	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1
AT5G07000	444.694946289063	-1378.52380371094	#FF0033	ATST2B	1.54	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0
AT5G07010	284.694946289062	-1458.52380371094	#FF0033	ATST2A	7.87	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1
AT5G07460	-275.364817097088	-1326.279296875	#FF0033	ATMSRA2	-1.11	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G08020	-2001.27730513084	-1199.22045898438	#3399FF	ATRPA70B	1.24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
AT5G08030	-686.556091308594	-1811.16003417969	#3399FF	AtGDPD6	-1.97	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G08180	-2081.27730513084	-1039.22045898438	#3399FF		1.21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0
AT5G08640	-435.364908649822	-1406.279296875	#FF0033	ATFLS1	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0
AT5G09440	-28.0528297424316	905.991678669353	#3399FF	EXL4	1.19	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1
AT5G09870	-275.364817097088	-1406.279296875	#FF0033	CESA5	1.2	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1
AT5G10400	-1761.27388716209	-999.22021484375	#3399FF	H3.1	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT5G10695	-1197.47985839844	811.608437056657	#3399FF		-1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
AT5G10770	1743.36596679688	-1136.68481445313	#3399FF		-1.11	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0
AT5G11090	973.554984805855	-1434.96362304688	#FF0033		1.55	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1
AT5G11160	-2241.27730513084	-1239.22045898438	#3399FF	APT5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1
AT5G11420	1813.00939941406	-3.06107377540718	#3399FF		-1.27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
AT5G11480	-1823.95967631112	-270.262756347656	#3399FF		1.03	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
AT5G11650	923.896097614666	829.579284667969	#3399FF		-1.28	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1
AT5G11890	1653.00805664062	-83.06102799904	#3399FF	EMB3135	1.12	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0
AT5G12940	1811.97766113281	-319.738189697266	#3399FF		-1.54	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0
AT5G13330	-1292.41896905479	352.961517333984	#9900FF	Rap2.6L	1.93	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	1
AT5G13500	-757.067687988281	935.140991210938	#3399FF		-1.02	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1
AT5G13840	-2241.27730513084	-1319.22045898438	#3399FF	CCS52B	1.12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
AT5G13930	-433.943949177166	-2011.65209960938	#3399FF	ATCHS	1.16	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0
AT5G14320	-2223.96175150643	-70.2627258300781	#3399FF	EMB3137	1.08	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G14460	-1663.9595542408	-110.262756347656	#3399FF		-1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
AT5G14690	1299.61279296875	-306.167633056641	#FF0033		-1.34	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1
AT5G14780	1663.36560058594	-1056.68481445313	#3399FF	FDH	-1.05	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0
AT5G15410	1024.19864701759	-766.166198730469	#FF0033	ATCNGC2	-1.34	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1
AT5G15470	-433.943949177166	-1971.65209960938	#3399FF	GAUT14	-1.06	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0
AT5G16110	973.554984805855	-1474.96362304688	#FF0033		-1.19	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1
AT5G16715	-2223.96175150643	-270.262756347656	#3399FF	EMB2247	-1.08	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0
AT5G17220	-33.9436096691092	-2011.65209960938	#3399FF	ATGSTF12	-2.12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT5G17650	-1037.47985839844	811.608437056657	#3399FF		-1.11	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0
AT5G17780	-837.067749023437	855.141784667969	#3399FF		1.42	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
AT5G17800	-1496.93908691406	-738.814514160156	#006600	MYB56	-1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0
AT5G17850	-1133.81481933594	451.337790970687	#FF0033		2.22	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0
AT5G18130	887.394462344917	-1911.44299316406	#3399FF		-1.72	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1
AT5G18490	893.55522894648	-1314.96362304688	#FF0033		-1.01	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1
AT5G18570	-1983.96199564705	-310.2626953125	#3399FF	ATOBGC	-1.01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
AT5G18690	-348.052581787109	905.991678669353	#3399FF	AGP25	-1.19	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0
AT5G18970	-268.052795410156	905.991678669353	#3399FF		1.03	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
AT5G19110	-275.364817097088	-1366.279296875	#FF0033		-1.36	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0
AT5G19120	444.694946289063	-1338.52380371094	#FF0033		-1.43	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1
AT5G19260	-433.943949177166	-1731.650390625	#3399FF	FAF3	-1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
AT5G19860	733.555167911324	-1354.96362304688	#FF0033		-1.01	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1
AT5G20700	1024.19864701759	-686.166198730469	#FF0033		1.64	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1
AT5G21170	807.394462344917	-1951.44299316406	#3399FF	AKINBETA1	-1.32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1
AT5G22290	-1274.77160644531	724.123146529313	#006600	anac089	1.54	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0
AT5G22340	-1983.96199564705	-70.2627258300781	#3399FF		1.04	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AT5G22640	-1903.95869974862	-350.262573242187	#3399FF	emb1211	-1.12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1
AT5G22880	-1154.12369771232	-1062.67248535156	#FF0033	H2B	1.13	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT5G22940	1103.78263139259	-44.0441741943359	#FF0033	F8H	1.6	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1
AT5G23210	1813.00939941406	-123.06102799904	#3399FF	SCPL34	-2.25	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1
AT5G23420	-2161.27730513084	-1159.22045898438	#3399FF	HMGB6	1.17	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1
AT5G23730	678.274698688885	539.882263183594	#FF0033	EFO2	4.37	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1
AT5G23820	-33.9436096691092	-1731.650390625	#3399FF	ML3	1.04	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
AT5G23870	1743.36596679688	-1056.68481445313	#3399FF		-2.03	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1
AT5G23910	-1841.27559614647	-999.22021484375	#3399FF		1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
AT5G23940	-1841.27559614647	-1239.22045898438	#3399FF	DCR	-1.09	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1
AT5G24330	-1681.27388716209	-1359.22045898438	#3399FF	ATXR6	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0
AT5G24760	-433.943949177166	-1851.65026855469	#3399FF		1.31	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT5G24850	758.274820759197	499.882263183594	#FF0033	CRY3	2.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1
AT5G25090	-1761.27388716209	-1079.22045898438	#3399FF	AtENODL13	1.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G25190	1495.91748046875	-316.288238525391	#006600	ESE3	1.03	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1
AT5G25350	297.786437988281	-1817.93005371094	#3399FF	EBF2	-1.48	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1
AT5G27320	297.786437988281	-1897.92980957031	#3399FF	ATGID1C	1.1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1
AT5G27330	-1841.27559614647	-1079.22045898438	#3399FF		1.35	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0
AT5G28500	-1903.95869974862	-310.2626953125	#3399FF		1.02	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
AT5G28640	-1761.27388716209	-1359.22045898438	#3399FF	AN3	-1.06	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
AT5G37540	-276.906158447266	652.766825153728	#FF0033		-1.47	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1
AT5G37770	-33.9436096691092	-1851.65026855469	#3399FF	CML24	-1.19	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
AT5G38020	-273.943430378338	-2011.65209960938	#3399FF		-1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0
AT5G38290	-1743.9605308033	-150.262771606445	#3399FF		1.08	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT5G38610	-28.0528297424316	865.992350056072	#3399FF		-1.43	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0
AT5G38690	-1841.27559614647	-1199.22045898438	#3399FF		1.07	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0
AT5G39210	-1983.96199564705	-390.262451171875	#3399FF	CRR7	-1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G39610	438.717651367188	-1700.60144042969	#006600	ORE1	-1.9	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1
AT5G39830	-1903.95869974862	-190.262817382813	#3399FF	DEG8	-1.06	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
AT5G41880	-2321.27730513084	-1279.22045898438	#3399FF	POLA3	1.44	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT5G42800	-193.943247272869	-1771.650390625	#3399FF	DFR	-3.02	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
AT5G43190	647.394462344917	-1991.44299316406	#3399FF		1.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1
AT5G43260	598.273722126385	459.882354736328	#FF0033		1.22	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0
AT5G43450	1079.10543495511	716.795715332031	#3399FF		-1.14	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1
AT5G44260	524.694946289063	-1378.52380371094	#FF0033	AtTZF5	3.96	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1
AT5G44560	-2081.27730513084	-1319.22045898438	#3399FF	VPS2.2	1.15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G44650	-2303.96175150643	-70.2627258300781	#3399FF	AtCEST	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G45780	-2081.27730513084	-1079.22045898438	#3399FF		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
AT5G46280	-2001.27730513084	-1359.22045898438	#3399FF	MCM3	1.28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G46580	-1583.96016459237	-350.262573242187	#3399FF		-1.15	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0
AT5G47190	-1373.66568320895	159.77518898343	#FF0033		1.07	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
AT5G47370	1048.69152832031	-262.340209960937	#9900FF	HAT2	-1.7	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	1
AT5G47420	-757.067687988281	895.140991210937	#3399FF		1.03	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0
AT5G47560	1101.17456054688	-1013.64123535156	#FF0033	ATSDAT	-1.15	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	1	1	1
AT5G47610	757.802896931072	307.051513671875	#9900FF		1.5	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1
AT5G47730	-353.94388814201	-1771.650390625	#3399FF		1.08	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G48150	1378.98400878906	-1054.44116210938	#006600	PAT1	-1.64	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1
AT5G48360	-1681.27388716209	-1159.22045898438	#3399FF		1.05	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0
AT5G48600	-1921.27657270897	-1199.22045898438	#3399FF	ATCAP-C	1.17	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G48850	-513.944010212322	-1731.650390625	#3399FF	ATSDI1	-1.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
AT5G48880	-433.943949177166	-1811.65051269531	#3399FF	KAT5	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G49030	-2143.96175150643	-430.262512207031	#3399FF	OVA2	-1.01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G49170	1891.97790527344	-399.738128662109	#3399FF		1.63	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0
AT5G49360	1264.19864701759	-766.166198730469	#FF0033	ATBXL1	-1.61	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1
AT5G49700	364.694915771484	-1458.52380371094	#FF0033	AHL17	2.37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1
AT5G49800	1573.00720214844	-123.06102799904	#3399FF		-1.01	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
AT5G50250	-1583.96016459237	-270.262756347656	#3399FF	CP31B	-1.03	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0
AT5G50335	1651.9765625	-359.738128662109	#3399FF		-1.19	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1
AT5G50360	-776.587951660156	415.969970703125	#FF0033		6.42	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0
AT5G50740	-2081.27730513084	-1119.22045898438	#3399FF		-1.04	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G51210	-856.588012695313	495.970153808594	#FF0033	OLEO3	5.4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1
AT5G51440	-837.067749023437	815.141906738281	#3399FF		-1.27	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
AT5G51545	-2223.96175150643	-190.262817382813	#3399FF	LPA2	1.03	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0
AT5G51560	-1234.12369771232	-1142.67236328125	#FF0033		-1.14	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
AT5G51600	-1921.27657270897	-1079.22045898438	#3399FF	ATMAP65-3	1.04	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G51670	1573.00720214844	36.9389262245928	#3399FF		-1.25	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1
AT5G52320	-33.9436096691092	-1891.65075683594	#3399FF	CYP96A4	-1.13	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0
AT5G52520	-1371.21118164063	-275.700614688667	#FF0033	OVA6	1.02	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1
AT5G52570	598.273722126385	539.882263183594	#FF0033	B2	10.48	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1
AT5G52950	-2401.27730513084	-1159.22045898438	#3399FF		1.27	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
